tweetID,text_score,text_score_expansion,hashtag,hasURL,isReply,length,tweet_topic_time_diff,semantic_overlap,#entityTypes,#entities,organization_entities,person_entities,work_entities,event_entities,species_entities,places_entities,nFollowers,nFriends,nFavorties,nListed,isVerified,isGeoEnabled,twitterAge,#tweetsPosted,relevanceJudge
229,-16,-16,0,1,0,32,2,0,0,0,0,0,0,0,0,0,636,1991,1,4,0,1,3.313314,3311,0
230,-16,-16,0,0,0,76,0,0,2,2,0,1,1,0,0,0,791,716,36,30,0,0,2.868099,30268,0
231,-16,-16,0,1,0,27,4,0,1,1,0,0,1,0,0,0,1549,1998,1,75,0,1,3.462162,15958,0
232,-16,-16,0,1,0,108,0,0,0,1,0,0,0,0,0,0,2188,1568,4,29,0,0,2.790782,16705,0
233,-8.51874,-8.31727,0,1,0,66,0,0,0,2,0,0,0,0,0,0,323,0,0,4,0,0,2.119088,31119,0
234,-10.3976,-9.87772,0,0,0,118,1,0,2,2,0,1,1,0,0,0,1831,1968,5,164,0,0,1.963677,77949,0
235,-5.82819,-4.68162,0,0,0,136,7,0,2,4,2,1,0,0,0,0,3743,3783,1,23,0,0,2.161624,161157,0
236,-16,-16,0,0,1,110,9,0,1,1,0,0,1,0,0,0,735,599,9,2,0,0,1.331065,12529,0
237,-16,-16,0,0,0,132,0,0,1,2,0,0,1,0,0,0,1422,308,43,14,0,0,2.868109,23668,0
238,-16,-16,0,0,0,19,9,0,0,0,0,0,0,0,0,0,699,577,46,25,0,0,2.382421,16653,0
239,-11.4161,-10.5687,1,1,0,78,0,0,1,2,0,0,0,0,0,1,1030,913,0,16,0,1,3.369059,22407,0
240,-16,-16,0,0,0,133,0,0,1,2,0,0,0,0,0,1,673,250,2,54,0,0,2.6957,61299,0
241,-16,-16,0,1,0,113,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1.081498,127,0
242,-16,-16,0,0,0,77,14,0,0,1,0,0,0,0,0,0,115,114,1376,2,0,0,3.206588,2659,0
243,NA,-16,0,1,0,84,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,-7.35177,-7.48795,0,1,0,45,0,0,0,1,0,0,0,0,0,0,90,0,0,1,0,1,2.706455,1497,1
245,-9.729,-7.6867,0,1,0,55,13,0,0,3,0,0,0,0,0,0,434,1,0,2,0,0,1.379145,78206,0
246,-16,-16,0,0,0,54,8,0,0,0,0,0,0,0,0,0,65,198,238,3,0,0,2.681715,2494,0
247,-16,-10.5029,0,1,0,79,11,0,2,5,1,0,0,0,0,1,1692,4,0,202,0,0,2.680919,4396,0
248,-16,-16,0,0,0,31,0,0,0,0,0,0,0,0,0,0,154,118,5,1,0,0,1.563068,4108,0
249,-16,-16,0,1,0,114,7,0,0,4,0,0,0,0,0,0,3,2,0,0,0,0,1.387489,648,0
250,-16,-16,0,1,0,120,6,0,1,4,0,2,0,0,0,0,1855,1865,19,35,0,1,2.092268,23504,0
251,-16,-16,1,1,0,48,0,0,1,3,0,0,0,0,0,1,881,3,0,2,0,0,1.843515,255434,0
252,-16,-16,0,0,0,93,6,0,0,0,0,0,0,0,0,0,13,28,0,4,0,1,1.530741,779,0
253,-16,-16,0,0,0,25,8,0,0,0,0,0,0,0,0,0,518,403,6,2,0,1,1.534858,10522,0
254,-16,-16,0,1,0,84,12,0,1,2,0,0,1,0,0,0,34,117,0,2,0,0,1.194159,90,0
255,-10.6547,-16,1,0,0,100,0,0,1,1,0,0,1,0,0,0,324,868,44,3,0,0,1.587544,4737,0
256,-16,-16,0,0,0,49,6,0,0,0,0,0,0,0,0,0,547,547,9,2,0,1,1.119187,5459,0
257,-16,-16,0,1,0,97,12,0,1,3,0,0,1,0,0,0,1287,1783,1,44,0,0,2.582419,24206,0
258,-16,-16,1,1,0,112,0,0,1,3,0,0,0,0,0,1,291,288,1,11,0,0,3.11922,922,0
259,-8.84469,-16,0,1,0,83,3,0,0,1,0,0,0,0,0,0,145,130,5,9,0,1,2.318046,6367,0
260,-6.22663,-6.75214,0,0,1,70,9,0,1,1,0,1,0,0,0,0,536,596,24,0,0,0,1.595954,23419,0
261,-16,-16,0,1,0,117,0,0,0,0,0,0,0,0,0,0,125,237,1025,2,0,1,1.191925,19988,0
262,-16,-16,0,1,0,56,0,0,1,1,0,0,0,0,1,0,1237,841,280,28,0,0,2.057732,12736,0
263,-8.33662,-8.43412,0,1,0,36,5,1,0,1,0,0,0,0,0,0,7,0,0,0,0,0,2.171975,5274,0
264,-16,-16,0,1,0,7,3,0,0,0,0,0,0,0,0,0,109,158,51,0,0,0,1.524797,547,0
265,-8.62931,-8.27048,0,1,0,116,0,0,1,2,0,0,0,0,0,1,166,252,3,7,0,1,3.004796,605,0
266,-10.358,-16,0,0,0,138,4,0,2,4,0,0,1,0,0,1,52,58,0,2,0,0,1.375267,164,0
267,-8.6309,-8.27206,0,1,0,100,5,0,0,2,0,0,0,0,0,0,2366,6,1,56,0,0,2.060007,128116,0
268,-16,-16,0,0,0,48,2,0,1,1,0,0,1,0,0,0,405,508,2,17,0,0,2.871363,6462,0
269,-16,-16,0,1,0,88,8,0,0,3,0,0,0,0,0,0,11796,12370,0,379,0,0,1.631917,15696,0
270,-16,-16,0,1,0,84,5,0,0,1,0,0,0,0,0,0,486,1160,990,26,0,0,4.641466,6634,0
271,-10.279,-10.0773,0,0,0,112,10,1,0,2,0,0,0,0,0,0,292,521,16,11,0,0,2.103647,2019,0
272,-16,-10.4985,0,1,0,19,8,0,0,2,0,0,0,0,0,0,27,35,0,1,0,0,2.23607,2967,0
273,-16,-9.6107,0,1,0,116,3,1,2,4,0,1,0,0,0,1,14420,703,1,1031,0,0,3.423823,29728,0
274,-8.73881,-8.88223,0,0,1,123,2,0,0,0,0,0,0,0,0,0,2606,2389,17,16,0,0,2.804765,18788,0
275,-16,-16,0,1,0,65,0,0,0,1,0,0,0,0,0,0,1534,372,0,114,0,0,3.30334,840,0
276,-8.7403,-8.48862,0,1,0,116,0,0,3,5,1,0,1,0,0,1,5279,4988,3,59,0,0,2.141938,50974,0
277,-16,-16,0,0,0,31,0,0,1,1,0,0,1,0,0,0,3748,1457,837,311,0,0,2.297866,49722,0
278,-16,-16,0,1,0,120,0,0,0,0,0,0,0,0,0,0,33,28,1,1,0,0,4.950658,1042,1
279,-16,-16,1,0,0,96,0,0,0,2,0,0,0,0,0,0,66,190,2,9,0,0,1.205763,466,0
280,-10.2068,-8.45923,0,1,0,116,5,0,1,1,0,0,0,0,0,1,287,36,4,9,0,1,2.592919,27732,0
281,-10.3913,-10.623,0,0,1,53,0,0,1,1,0,1,0,0,0,0,598,254,14,2,0,0,2.679336,18444,0
282,-16,-16,0,0,0,126,3,0,0,0,0,0,0,0,0,0,1526,1379,35,56,0,0,2.451737,26378,0
283,-16,-16,0,0,0,110,0,0,1,3,0,0,1,0,0,0,768,410,2,5,0,0,2.734829,77702,0
284,-16,-16,0,1,0,47,2,0,0,0,0,0,0,0,0,0,576,33,0,5,0,1,1.807885,18878,0
285,-16,-16,1,0,0,135,11,0,1,1,0,0,1,0,0,0,640,433,84,18,0,0,1.418217,45347,0
286,-16,-16,0,1,0,116,0,0,0,2,0,0,0,0,0,0,2369,4,0,41,0,0,1.929129,179298,0
287,-16,-16,0,0,0,25,9,0,0,0,0,0,0,0,0,0,904,1492,363,65,0,0,2.328332,43803,0
288,-16,-16,0,1,0,51,13,0,0,3,0,0,0,0,0,0,8,27,0,0,0,0,1.356159,599,0
289,-12.6853,-11.8919,0,0,0,59,4,0,2,2,0,1,1,0,0,0,370,257,552,12,0,0,2.857418,25812,0
290,-16,-16,0,1,0,54,0,0,0,1,0,0,0,0,0,0,464,579,515,9,0,0,1.465906,43427,0
291,-16,-16,0,0,0,45,7,0,0,1,0,0,0,0,0,0,130,252,249,1,0,0,2.968226,811,0
292,-10.4501,-10.0544,0,1,0,95,3,0,1,1,0,0,0,0,1,0,158,219,1,6,0,0,1.0945,190,0
293,-16,-16,0,1,0,57,0,0,0,2,0,0,0,0,0,0,23205,93,4,1766,0,0,3.868267,4627,0
294,-16,-16,0,1,0,120,2,0,2,4,0,0,1,0,0,2,3716,3247,0,61,0,0,2.810639,87462,0
295,-10.4933,-10.0458,0,0,0,109,1,0,1,3,0,0,1,0,0,0,111,97,12,3,0,1,2.699626,5738,0
296,-16,-16,0,1,0,103,6,0,2,4,0,0,1,0,1,0,2701,1777,0,20,0,1,2.473191,114171,0
297,-16,-16,0,0,0,142,0,0,0,0,0,0,0,0,0,0,2922,94,2121,151,0,0,1.730075,73464,0
298,-16,-16,0,0,0,138,1,0,1,2,0,0,1,0,0,0,2722,2451,195,259,0,1,2.557029,65152,0
299,-16,-16,0,1,0,113,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,2.676685,1059,0
300,-16,-16,0,0,1,140,0,0,2,4,1,0,1,0,0,0,89,199,1,1,0,0,1.336683,3745,0
301,-9.02961,-16,0,0,0,133,1,0,0,1,0,0,0,0,0,0,751,350,0,39,0,0,3.360951,286,0
302,-16,-16,1,1,0,116,5,0,1,2,0,0,1,0,0,0,360,7,0,6,0,0,2.305213,9559,0
303,-5.90643,-4.7403,0,1,0,91,9,0,2,3,0,1,1,0,0,0,1074,0,0,6,0,0,1.486456,118058,0
304,-16,-16,0,1,0,110,1,0,1,1,0,1,0,0,0,0,164,0,0,0,0,0,1.556256,14919,0
305,-16,-16,1,0,1,87,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,-9.86731,-16,0,1,0,55,0,0,0,0,0,0,0,0,0,0,8,17,0,0,0,1,2.827514,41,0
307,-7.8327,-16,1,0,0,33,2,0,1,1,1,0,0,0,0,0,124,273,4,3,0,1,2.994289,1572,0
308,-16,-16,1,0,0,110,0,0,0,0,0,0,0,0,0,0,154,35,0,0,0,0,1.156573,341,0
309,-16,-16,0,1,0,114,3,0,0,0,0,0,0,0,0,0,410,1548,0,10,0,0,1.537549,451,0
310,-10.5023,-9.92086,0,1,0,107,15,0,1,3,0,2,0,0,0,0,674,988,2,5,0,0,2.516391,16784,0
311,-9.56009,-7.91912,1,0,0,139,1,0,1,3,2,0,0,0,0,0,170,97,0,9,0,1,2.289336,6445,0
312,-16,-16,0,1,0,61,7,0,1,1,0,1,0,0,0,0,3046,3359,0,2,0,0,2.76902,24711,0
313,-16,-16,0,1,1,105,0,0,1,1,0,0,1,0,0,0,1419,287,26,39,0,1,1.601657,5125,0
314,-9.56217,-7.46442,0,1,0,71,2,0,0,0,0,0,0,0,0,0,1526,2002,118,52,0,1,2.718381,19321,0
315,-16,-16,1,1,0,65,0,0,2,2,1,0,1,0,0,0,3457,1362,1,54,0,0,3.392593,126514,0
316,-16,-16,0,1,0,74,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,-16,-16,0,0,1,91,0,0,0,1,0,0,0,0,0,0,909,307,86,31,0,0,2.522426,19770,0
318,-8.84845,-8.56214,0,1,0,76,1,0,0,1,0,0,0,0,0,0,18123,19545,1,129,0,0,1.179935,2680,0
319,-16,-16,0,1,0,66,16,0,0,0,0,0,0,0,0,0,52,86,13,1,0,1,1.952508,892,0
320,-8.42652,-8.44556,0,1,0,96,0,1,2,5,0,0,1,0,0,1,1893,2086,9,107,0,0,2.874884,10524,1
321,-16,-16,0,0,0,17,3,0,0,0,0,0,0,0,0,0,220,214,564,0,0,0,1.819764,21715,0
322,-16,-16,1,0,0,131,0,0,0,3,0,0,0,0,0,0,3428,1269,581,258,0,0,2.593222,98062,0
323,-16,-16,0,1,0,77,0,0,0,0,0,0,0,0,0,0,192,150,0,10,0,0,1.586144,1066,0
324,-16,-16,0,0,0,136,0,0,3,3,1,1,1,0,0,0,843,212,9,25,0,1,1.521853,6383,0
325,-9.56167,-7.9207,0,0,1,133,0,0,1,5,1,0,0,0,0,0,15247,0,0,390,0,0,1.426589,289505,0
326,-8.10769,-8.05284,0,1,1,100,11,1,1,3,1,0,0,0,0,0,21035,22897,747,1182,0,0,2.856654,134511,1
327,-16,-16,0,0,0,57,0,0,2,2,0,1,1,0,0,0,147,203,1751,2,0,0,1.343756,2295,0
328,-16,-16,1,1,0,120,0,0,1,3,0,0,0,0,0,1,96,0,0,2,0,1,1.308915,9022,0
329,-10.4964,-10.3759,0,1,0,94,1,0,0,2,0,0,0,0,0,0,694,1819,0,7,0,0,1.203297,2228,0
330,-16,-16,1,1,0,65,12,0,0,0,0,0,0,0,0,0,167,1,0,2,0,0,1.894933,32862,0
331,-16,-16,0,0,0,76,10,0,0,0,0,0,0,0,0,0,57,103,5,0,0,1,2.906867,2299,0
332,-16,-16,1,1,0,117,8,0,0,0,0,0,0,0,0,0,4186,4528,36,320,0,0,3.253156,81476,1
333,-16,-16,0,0,0,100,3,0,1,2,0,0,1,0,0,0,367,654,151,6,0,0,2.893026,18612,0
334,-16,-16,0,1,0,111,0,0,2,2,1,0,1,0,0,0,191,177,222,6,0,0,2.358086,3272,0
335,-16,-16,0,0,0,42,12,0,0,3,0,0,0,0,0,0,1372,888,23,26,0,1,2.794224,7562,0
336,-16,-16,0,0,1,116,0,0,1,3,0,0,1,0,0,0,5098,378,1173,48,0,0,2.037176,68282,0
337,-16,-16,0,1,0,115,0,0,0,1,0,0,0,0,0,0,470,551,0,0,0,0,1.101956,8538,0
338,-16,-16,1,0,0,109,11,0,0,1,0,0,0,0,0,0,108,106,251,0,0,0,1.257312,2874,0
339,-16,-16,0,1,0,26,5,0,0,0,0,0,0,0,0,0,231,0,0,3,0,0,1.387334,154257,0
340,-16,-16,0,0,0,103,1,0,1,2,0,1,0,0,0,0,18814,5302,553,1105,0,0,2.158432,37566,0
341,-16,-16,0,1,0,15,2,0,0,0,0,0,0,0,0,0,7002,7779,19,91,0,1,3.506242,852,0
342,-5.82181,-4.67684,0,1,0,116,9,0,0,5,0,0,0,0,0,0,1738,17,0,37,0,0,2.862009,59131,0
343,-16,-16,0,1,0,116,0,0,0,2,0,0,0,0,0,0,797,809,0,24,0,0,1.405976,14353,0
344,-16,-16,0,0,0,109,15,0,2,4,2,0,2,0,0,0,132,71,116,0,0,1,1.544012,5626,0
345,-7.12093,-7.32332,0,0,0,76,0,0,2,7,0,2,2,0,0,0,799,0,0,9,0,0,1.326875,233205,0
346,-16,-16,0,1,0,103,0,0,1,4,2,0,0,0,0,0,127,489,6,0,0,1,1.787503,4075,0
347,-16,-16,1,0,0,70,0,0,0,0,0,0,0,0,0,0,113,102,3,3,0,1,2.623602,6651,0
348,-16,-16,0,0,0,11,1,0,0,0,0,0,0,0,0,0,154,203,63,0,0,1,1.213385,9722,0
349,-13.0895,-12.4449,0,0,0,96,16,0,0,0,0,0,0,0,0,0,6328,2789,466,433,0,0,5.255518,21695,0
350,-16,-16,0,0,0,115,9,0,1,1,0,0,1,0,0,0,283,340,1,9,0,0,2.087718,12133,0
351,-16,-16,0,1,0,104,10,0,3,4,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
352,-16,-16,0,1,0,119,0,0,0,0,0,0,0,0,0,0,219,203,2,2,0,0,2.602535,2081,0
353,-16,-16,0,1,0,61,0,0,0,0,0,0,0,0,0,0,237,401,1096,1,0,1,2.798297,17034,0
354,-16,-16,1,0,0,59,11,0,0,0,0,0,0,0,0,0,6790,6618,3,351,0,0,3.360934,42315,0
355,-16,-16,1,1,0,89,0,0,1,4,0,1,0,0,0,0,940,532,6,35,0,0,2.611295,879,0
356,-16,-16,0,1,0,106,0,0,1,4,1,0,0,0,0,0,276,238,0,7,0,0,1.528875,1720,0
357,-8.85127,-8.61915,0,1,0,68,0,1,2,5,2,2,0,0,0,0,0,0,0,0,0,0,1.287388,63147,1
358,-16,-16,0,1,0,27,6,0,0,0,0,0,0,0,0,0,5963,472,32582,514,0,1,2.167667,26470,1
359,-7.63312,-7.73763,0,1,0,53,0,1,1,1,1,0,0,0,0,0,678,639,67,40,0,0,2.667454,12272,1
360,-16,-16,0,0,1,30,0,0,0,0,0,0,0,0,0,0,1424,1286,47,27,0,1,2.508618,80147,0
361,-9.89238,-7.80934,0,1,0,116,12,0,2,3,1,0,0,0,0,1,6834,7560,13,55,0,0,2.061465,124738,1
362,-16,-16,0,1,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,-16,-16,0,1,0,84,6,0,1,2,0,1,0,0,0,0,744,1466,0,16,0,0,2.705544,8726,0
364,-16,-16,1,0,1,120,8,0,0,0,0,0,0,0,0,0,2328,2560,58,38,0,1,1.780065,50044,0
365,-16,-16,1,0,0,139,8,0,2,3,0,1,0,0,0,1,35,19,0,2,0,0,1.817882,54,0
366,-16,-16,0,1,0,75,0,0,0,0,0,0,0,0,0,0,166,171,2,1,0,0,2.741704,6128,0
367,-16,-16,1,1,0,89,0,0,0,0,0,0,0,0,0,0,9384,38,0,495,0,1,1.246305,435,0
368,-16,-16,1,1,0,112,1,0,1,1,0,1,0,0,0,0,718,1582,3,6,0,0,1.68986,6376,0
369,-16,-16,1,0,0,135,8,0,0,0,0,0,0,0,0,0,543,1059,58,12,0,0,2.999526,7178,0
370,-16,-16,0,1,1,115,0,0,0,1,0,0,0,0,0,0,137,341,593,0,0,1,1.10688,6375,0
371,-8.79458,-8.77637,0,0,0,102,1,0,1,5,1,0,0,0,0,0,330,751,157,20,0,0,3.139585,5256,1
372,-10.2159,-9.79297,1,0,0,139,4,0,1,2,1,0,0,0,0,0,25,78,2,1,0,0,1.499987,647,0
373,-16,-16,0,1,0,116,5,0,2,4,0,1,1,0,0,0,690,485,0,19,0,1,1.515041,60298,0
374,-8.62931,-8.27048,1,1,0,116,4,0,1,5,0,0,1,0,0,0,1383,951,3,70,0,0,1.619329,13119,0
375,-16,-10.5985,0,1,0,36,1,1,1,1,1,0,0,0,0,0,12,12,10,0,0,0,1.748098,156,0
376,-8.68074,-9.20771,0,1,0,76,2,0,0,0,0,0,0,0,0,0,8738,521,10,401,0,0,3.492366,20042,0
377,-16,-16,0,1,0,20,8,0,0,0,0,0,0,0,0,0,81458,67144,255,2989,0,0,4.731461,9413,0
378,-16,-16,1,0,0,73,0,0,0,0,0,0,0,0,0,0,378,1404,0,6,0,0,1.703694,1748,0
379,-16,-9.60394,0,0,0,44,2,1,1,1,0,0,0,0,0,1,2706,2705,0,104,0,0,2.897288,6092,0
380,-16,-16,0,0,0,32,6,0,0,0,0,0,0,0,0,0,392,201,20,6,0,1,2.718633,38221,0
381,-16,-16,1,0,0,140,0,0,1,1,0,0,0,0,0,1,216,185,5,7,0,0,2.493081,5735,0
382,-10.6551,-16,0,0,1,91,3,0,1,4,0,0,0,0,0,3,38,337,0,1,0,0,1.708309,660,0
383,-16,-16,0,1,0,118,0,0,1,2,0,2,0,0,0,0,2293,1815,76,32,0,0,3.648175,8084,0
384,-16,-16,0,0,0,126,2,0,0,0,0,0,0,0,0,0,595,50,1,30,0,0,2.667227,2515,0
385,-16,-16,0,0,1,69,0,0,0,0,0,0,0,0,0,0,3569,1015,556,69,0,0,2.895763,48861,0
386,-8.52751,-7.14641,0,0,1,69,2,1,0,2,0,0,0,0,0,0,28872,1276,257,1782,0,0,4.01928,24467,0
387,-16,-16,1,1,0,85,8,0,0,1,0,0,0,0,0,0,663,497,347,77,0,1,4.140089,8744,0
388,-10.7348,-16,0,1,0,116,4,0,2,7,3,1,0,0,0,0,370,2002,0,1,0,0,1.301967,3662,0
389,-7.66683,-6.55655,0,1,0,115,13,1,1,3,1,0,0,0,0,0,1656,2029,0,19,0,0,2.228244,87165,1
390,-8.10808,-8.04542,0,1,0,95,9,1,1,3,1,0,0,0,0,0,216,54,0,2,0,1,2.903741,4720,1
391,-8.76252,-8.69085,0,1,0,96,2,1,0,5,0,0,0,0,0,0,84,225,1,0,0,0,1.311365,114,0
392,-16,-16,0,1,0,116,0,0,1,3,0,0,1,0,0,0,545,1750,0,17,0,0,2.046319,1781,0
393,-16,-16,0,0,1,45,6,0,0,0,0,0,0,0,0,0,73,92,216,1,0,0,1.680296,3942,0
394,-16,-16,0,0,1,39,0,0,0,0,0,0,0,0,0,0,1948,307,1393,25,0,0,1.689411,31935,0
395,-16,-16,0,1,0,100,0,0,0,1,0,0,0,0,0,0,16558,17975,0,104,0,0,1.503482,9684,0
396,-16,-16,0,1,0,62,5,0,0,1,0,0,0,0,0,0,62,178,1,1,0,1,1.152897,1182,0
397,-16,-16,0,0,0,63,0,0,1,2,0,0,1,0,0,0,766,0,0,7,0,0,1.494982,258007,0
398,-16,-16,1,1,0,47,0,0,0,0,0,0,0,0,0,0,598,293,0,9,0,0,1.307038,1640,0
399,-16,-16,1,0,0,131,0,0,0,0,0,0,0,0,0,0,1051,3,0,16,0,0,2.608918,17976,0
400,-16,-16,0,0,1,94,0,0,1,2,1,0,0,0,0,0,114,142,502,2,0,0,2.569665,27447,0
401,-16,-16,0,0,0,140,9,0,1,2,0,0,1,0,0,0,2018,1203,14,116,0,0,2.997354,3671,0
402,-16,-16,0,0,1,72,8,0,0,0,0,0,0,0,0,0,306,305,22,0,0,1,2.252332,17691,0
403,-16,-16,0,1,1,89,0,0,0,0,0,0,0,0,0,0,12,15,0,0,0,0,1.897136,1617,0
404,-16,-16,0,0,0,19,7,0,0,0,0,0,0,0,0,0,194,446,4,4,0,0,2.592168,952,0
405,-16,-16,0,1,0,116,1,0,2,4,0,0,1,0,0,1,54,57,0,0,0,0,2.221551,2464,0
406,-7.78909,-7.96759,0,1,0,116,0,0,0,0,0,0,0,0,0,0,2916,3312,0,18,0,1,1.382817,41562,1
407,-16,-16,0,0,0,4,0,0,0,0,0,0,0,0,0,0,655,585,266,1,0,1,2.728212,36529,0
408,-8.89384,-8.98794,0,1,0,93,0,0,1,3,0,1,0,0,0,0,8402,7384,0,175,0,1,1.741267,117005,0
409,-8.60693,-8.66157,1,1,0,90,0,0,0,0,0,0,0,0,0,0,681,152,1091,10,0,0,1.135974,13943,1
410,-9.25409,-7.57176,0,1,0,46,3,0,0,1,0,0,0,0,0,0,1266,1843,0,22,0,0,3.029464,18638,0
411,-16,-16,1,1,0,98,7,0,0,0,0,0,0,0,0,0,5554,5752,11,43,0,0,2.57078,47383,0
412,-16,-16,1,0,0,62,9,0,1,1,0,1,0,0,0,0,904,1988,1,18,0,1,2.755945,3973,0
413,-7.0473,-7.39446,0,0,1,129,9,0,0,0,0,0,0,0,0,0,115,614,0,0,0,1,2.924895,471,0
414,-10.3528,-16,1,1,0,44,8,0,1,1,1,0,0,0,0,0,11359,7729,8,239,0,0,2.826776,29670,0
415,-9.59884,-10.3017,0,1,0,114,7,0,1,1,0,1,0,0,0,0,1647,1522,8,85,0,0,3.193482,19971,0
416,-16,-16,0,0,1,132,3,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,1.624888,98,0
417,-16,-16,0,0,0,4,2,0,0,0,0,0,0,0,0,0,464,218,36,14,0,0,2.973437,5322,0
418,-16,-16,0,0,0,140,3,1,3,6,1,2,0,0,0,1,26,114,3,0,0,1,2.191072,510,0
419,-16,-16,0,1,0,116,5,0,1,4,0,1,0,0,0,0,9246,1836,0,37,0,0,2.63709,550066,0
420,-16,-16,0,0,1,33,6,0,0,0,0,0,0,0,0,0,28,79,0,1,0,0,1.115073,974,0
421,-16,-16,0,1,0,68,0,0,1,2,0,0,1,0,0,0,111,101,5,4,0,0,2.71665,404,1
422,-9.03518,-7.58199,0,1,0,120,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,-10.2064,-8.45863,0,1,0,116,15,0,2,5,0,1,0,0,0,2,1549,1902,7,40,0,0,3.032498,13520,0
424,-16,-16,0,0,0,11,4,0,0,0,0,0,0,0,0,0,2269,403,178,15,0,0,2.737721,89963,0
425,-16,-16,0,0,1,61,0,0,0,0,0,0,0,0,0,0,154,264,10,0,0,0,1.717408,3654,0
426,-16,-16,0,0,1,110,0,0,2,2,1,0,1,0,0,0,9,20,3,0,0,0,1.075405,71,0
427,-16,-16,1,0,1,46,7,0,0,0,0,0,0,0,0,0,3508,3192,8,305,0,0,2.935674,125477,0
428,-9.57289,-9.55736,0,1,0,116,10,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,1.423052,8423,0
429,-16,-16,0,1,0,116,0,0,0,2,0,0,0,0,0,0,512,909,0,7,0,0,1.547441,16500,1
430,-16,-16,0,0,1,99,5,0,0,0,0,0,0,0,0,0,76,237,0,0,0,0,1.098217,14,0
431,-9.87772,-10.0299,0,1,0,30,3,0,0,1,0,0,0,0,0,0,5717,429,55,61,0,0,2.821444,8597,0
432,-7.0527,-7.37963,0,0,0,71,3,0,1,1,0,1,0,0,0,0,41,85,55,2,0,0,2.299455,1679,0
433,-16,-16,0,0,0,12,0,0,0,0,0,0,0,0,0,0,807,486,15,6,0,0,1.725271,78519,0
434,-16,-16,0,0,0,133,1,0,2,7,0,0,1,0,0,2,645,24,0,3,0,0,1.419123,36348,0
435,-9.12374,-8.67041,0,0,0,136,1,0,0,0,0,0,0,0,0,0,1018,21,0,17,0,0,1.966471,63193,0
436,-16,-16,0,0,1,47,2,0,0,0,0,0,0,0,0,0,355,766,8,27,0,0,2.261597,1842,0
437,-16,-16,0,1,0,116,5,0,1,2,0,0,0,0,0,1,2052,1852,16,38,0,0,1.827699,402417,0
438,-9.34094,-8.97917,0,1,0,115,11,0,0,4,0,0,0,0,0,0,604,0,0,11,0,0,2.219397,73194,0
439,-16,-16,0,0,1,99,0,0,0,1,0,0,0,0,0,0,23,81,7,0,0,0,3.105559,629,0
440,-16,-16,1,1,0,71,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
441,-16,-16,0,0,1,111,4,0,0,0,0,0,0,0,0,0,359,337,6,2,0,0,1.832553,12866,0
442,-16,-16,0,1,0,120,5,0,0,2,0,0,0,0,0,0,171,9,0,0,0,1,1.100485,8507,0
443,-16,-16,0,1,0,101,3,0,2,5,1,0,0,0,0,1,6912,3777,0,144,0,0,1.575583,227470,0
444,-16,-16,1,1,0,75,0,0,0,1,0,0,0,0,0,0,617,984,19,21,0,0,1.746475,8538,0
445,-7.7863,-7.99603,0,1,0,49,13,0,0,0,0,0,0,0,0,0,970,235,1,13,0,0,3.283443,87086,1
446,-10.7639,-10.0465,0,0,0,64,9,0,1,2,0,0,1,0,0,0,1229,1928,717,33,0,1,2.483569,30796,0
447,-16,-16,0,1,0,120,10,0,1,4,0,0,0,0,0,1,128,77,0,5,0,0,1.777346,14227,0
448,-10.3572,-16,0,0,0,126,10,0,1,1,0,0,0,0,0,1,625,317,3,20,0,0,1.459576,903,0
449,-10.6709,-10.2035,1,1,0,55,3,0,1,1,0,1,0,0,0,0,694,0,0,19,0,0,2.583125,26423,0
450,-16,-16,0,1,0,116,3,0,1,2,0,1,0,0,0,0,7921,8821,1,18,0,1,2.509255,233956,0
451,-16,-16,0,0,1,112,0,0,1,2,0,1,0,0,0,0,116161,1063,194,1023,0,0,3.183242,53232,0
452,-16,-16,0,1,0,116,0,0,1,5,0,0,1,0,0,0,2101,2272,0,14,0,0,1.418836,58160,0
453,-16,-16,0,1,0,30,0,0,0,1,0,0,0,0,0,0,1270,2001,1,20,0,1,1.867011,17380,0
454,-16,-16,0,1,0,116,1,0,1,3,0,0,0,0,0,1,116,0,0,2,0,1,1.883756,10931,0
455,-16,-16,0,0,0,108,0,0,1,1,0,1,0,0,0,0,1139,243,68,47,0,0,2.190013,41454,0
456,-10.6396,-10.2704,1,1,0,108,7,0,2,5,0,2,1,0,0,0,158,151,0,5,0,1,1.650871,904,0
457,-16,-16,0,0,0,113,5,0,2,4,0,0,0,1,0,1,47,136,0,0,0,0,1.090632,76,0
458,-16,-16,0,0,1,59,6,0,0,0,0,0,0,0,0,0,90,282,25,2,0,1,2.201567,8071,0
